MONTH YEAR ,FISCAL YEAR NUMBER ,ROUTE NAME,SUM RIDERSHIP AVERAGE,DAY TYPE,End of Summary Table
2019-07-01,2019,990-Manor/Elgin Express,0,Saturday,End of Summary Table
2019-07-01,2019,990-Manor/Elgin Express,0,Sunday,End of Summary Table
2019-07-01,2019,641-East Campus,25,Saturday,End of Summary Table
2019-07-01,2019,493-EASTVIEW,59,Weekday,End of Summary Table
2019-07-01,2019,656-Intramural Fields/UT,62,Saturday,End of Summary Table
2019-07-01,2019,682-Forty Acres/East Campus,77,Sunday,End of Summary Table
2019-07-01,2019,640-Forty Acres,89,Saturday,End of Summary Table
2019-07-01,2019,642-West Campus/UT,102,Saturday,End of Summary Table
2019-07-01,2019,680-North Riverside/Lakeshore,102,Saturday,End of Summary Table
2019-07-01,2019,490-HEB Shuttle,128,Weekday,End of Summary Table
2019-07-01,2019,491-Allandale,148,Saturday,End of Summary Table
2019-07-01,2019,681-Intramural/Far West,149,Sunday,End of Summary Table
2019-07-01,2019,233-Decker/Daffan Ln,153,Sunday,End of Summary Table
2019-07-01,2019,680-North Riverside/Lakeshore,168,Sunday,End of Summary Table
2019-07-01,2019,663-Lake Austin/UT,173,Saturday,End of Summary Table
2019-07-01,2019,642-West Campus/UT,177,Sunday,End of Summary Table
2019-07-01,2019,670-Crossing Place,178,Saturday,End of Summary Table
2019-07-01,2019,233-Decker/Daffan Ln,182,Saturday,End of Summary Table
2019-07-01,2019,663-Lake Austin/UT,194,Sunday,End of Summary Table
2019-07-01,2019,492-Delwood,202,Weekday,End of Summary Table
2019-07-01,2019,484-Night Owl South Lamar,221,Saturday,End of Summary Table
2019-07-01,2019,661-Far West/UT,253,Saturday,End of Summary Table
2019-07-01,2019,980-North Mopac Express,261,Saturday,End of Summary Table
2019-07-01,2019,670-Crossing Place,279,Sunday,End of Summary Table
2019-07-01,2019,485-Night Owl Cameron,431,Saturday,End of Summary Table
2019-07-01,2019,135-Dell Limited,482,Weekday,End of Summary Table
2019-07-01,2019,345-45TH,487,Sunday,End of Summary Table
2019-07-01,2019,486-Night Owl South Congress,519,Saturday,End of Summary Table
2019-07-01,2019,237-Northeast Feeder,569,Sunday,End of Summary Table
2019-07-01,2019,985-Leander/Lakeline Direct,580,Saturday,End of Summary Table
2019-07-01,2019,339-Tuscany,606,Sunday,End of Summary Table
2019-07-01,2019,484-Night Owl South Lamar,655,Weekday,End of Summary Table
2019-07-01,2019,201-Southpark Meadows,687,Sunday,End of Summary Table
2019-07-01,2019,228-VA Clinic,731,Saturday,End of Summary Table
2019-07-01,2019,345-45TH,732,Saturday,End of Summary Table
2019-07-01,2019,483-Night Owl Riverside,841,Saturday,End of Summary Table
2019-07-01,2019,237-Northeast Feeder,903,Saturday,End of Summary Table
2019-07-01,2019,243-Wells Branch,935,Sunday,End of Summary Table
2019-07-01,2019,481-Night Owl North Lamar,960,Saturday,End of Summary Table
2019-07-01,2019,339-Tuscany,1001,Saturday,End of Summary Table
2019-07-01,2019,322-Chicon/Cherrywood,1063,Sunday,End of Summary Table
2019-07-01,2019,392-Braker,1119,Sunday,End of Summary Table
2019-07-01,2019,201-Southpark Meadows,1129,Saturday,End of Summary Table
2019-07-01,2019,485-Night Owl Cameron,1343,Weekday,End of Summary Table
2019-07-01,2019,323-Anderson,1361,Sunday,End of Summary Table
2019-07-01,2019,243-Wells Branch,1382,Saturday,End of Summary Table
2019-07-01,2019,271-Del Valle,1384,Sunday,End of Summary Table
2019-07-01,2019,19-Bull Creek,1539,Sunday,End of Summary Table
2019-07-01,2019,214-Northwest Feeder,1540,Weekday,End of Summary Table
2019-07-01,2019,322-Chicon/Cherrywood,1572,Saturday,End of Summary Table
2019-07-01,2019,6-East 12th,1609,Sunday,End of Summary Table
2019-07-01,2019,233-Decker/Daffan Ln,1646,Weekday,End of Summary Table
2019-07-01,2019,392-Braker,1686,Saturday,End of Summary Table
2019-07-01,2019,335-335 35th/38th,1750,Sunday,End of Summary Table
2019-07-01,2019,5-Woodrow/Lamar,1774,Sunday,End of Summary Table
2019-07-01,2019,486-Night Owl South Congress,1867,Weekday,End of Summary Table
2019-07-01,2019,641-East Campus,1875,Weekday,End of Summary Table
2019-07-01,2019,323-Anderson,1914,Saturday,End of Summary Table
2019-07-01,2019,315-Ben White,2024,Sunday,End of Summary Table
2019-07-01,2019,466-Kramer/Domain,2043,Weekday,End of Summary Table
2019-07-01,2019,318-Westgate/Slaughter,2132,Sunday,End of Summary Table
2019-07-01,2019,111-South Mopac Flyer,2194,Weekday,End of Summary Table
2019-07-01,2019,990-Manor/Elgin Express,2239,Weekday,End of Summary Table
2019-07-01,2019,981-Oak Knoll Express,2263,Weekday,End of Summary Table
2019-07-01,2019,483-Night Owl Riverside,2324,Weekday,End of Summary Table
2019-07-01,2019,103-Manchaca Flyer,2331,Weekday,End of Summary Table
2019-07-01,2019,465-MLK/University of Texas,2416,Weekday,End of Summary Table
2019-07-01,2019,5-Woodrow/Lamar,2433,Saturday,End of Summary Table
2019-07-01,2019,18-Martin Luther King,2448,Sunday,End of Summary Table
2019-07-01,2019,335-335 35th/38th,2524,Saturday,End of Summary Table
2019-07-01,2019,19-Bull Creek,2631,Saturday,End of Summary Table
2019-07-01,2019,142-Metric Flyer,2710,Weekday,End of Summary Table
2019-07-01,2019,6-East 12th,2711,Saturday,End of Summary Table
2019-07-01,2019,271-Del Valle,2729,Saturday,End of Summary Table
2019-07-01,2019,315-Ben White,2849,Saturday,End of Summary Table
2019-07-01,2019,481-Night Owl North Lamar,2940,Weekday,End of Summary Table
2019-07-01,2019,105-South 5th Flyer,3032,Weekday,End of Summary Table
2019-07-01,2019,2-Rosewood,3072,Sunday,End of Summary Table
2019-07-01,2019,350-Airport Blvd,3233,Sunday,End of Summary Table
2019-07-01,2019,310-Parker/Wickersham,3252,Sunday,End of Summary Table
2019-07-01,2019,30-Barton Creek Sq,3371,Sunday,End of Summary Table
2019-07-01,2019,345-45TH,3441,Weekday,End of Summary Table
2019-07-01,2019,318-Westgate/Slaughter,3468,Saturday,End of Summary Table
2019-07-01,2019,18-Martin Luther King,3605,Saturday,End of Summary Table
2019-07-01,2019,324-Georgian/Ohlen,3741,Sunday,End of Summary Table
2019-07-01,2019,MA-MetroAccess,3791,Sunday,End of Summary Table
2019-07-01,2019,640-Forty Acres,3869,Weekday,End of Summary Table
2019-07-01,2019,171-Oak Hill Flyer,3923,Weekday,End of Summary Table
2019-07-01,2019,337-Koenig/Colony Park,4088,Sunday,End of Summary Table
2019-07-01,2019,383-Research/Braker,4155,Sunday,End of Summary Table
2019-07-01,2019,2-Rosewood,4301,Saturday,End of Summary Table
2019-07-01,2019,17-Cesar Chavez,4513,Sunday,End of Summary Table
2019-07-01,2019,237-Northeast Feeder,4639,Weekday,End of Summary Table
2019-07-01,2019,4-7th Street,4659,Sunday,End of Summary Table
2019-07-01,2019,333-William Cannon,4736,Sunday,End of Summary Table
2019-07-01,2019,310-Parker/Wickersham,4785,Saturday,End of Summary Table
2019-07-01,2019,30-Barton Creek Sq,4943,Saturday,End of Summary Table
2019-07-01,2019,350-Airport Blvd,4963,Saturday,End of Summary Table
2019-07-01,2019,MA-MetroAccess,5224,Saturday,End of Summary Table
2019-07-01,2019,642-West Campus/UT,5296,Weekday,End of Summary Table
2019-07-01,2019,311-Stassney,5498,Sunday,End of Summary Table
2019-07-01,2019,324-Georgian/Ohlen,5747,Saturday,End of Summary Table
2019-07-01,2019,935-Tech Ridge Express,5957,Weekday,End of Summary Table
2019-07-01,2019,337-Koenig/Colony Park,6202,Saturday,End of Summary Table
2019-07-01,2019,17-Cesar Chavez,6382,Saturday,End of Summary Table
2019-07-01,2019,987-Leander/Lakeline Express,6428,Weekday,End of Summary Table
2019-07-01,2019,680-North Riverside/Lakeshore,6468,Weekday,End of Summary Table
2019-07-01,2019,383-Research/Braker,6723,Saturday,End of Summary Table
2019-07-01,2019,656-Intramural Fields/UT,7100,Weekday,End of Summary Table
2019-07-01,2019,339-Tuscany,7109,Weekday,End of Summary Table
2019-07-01,2019,333-William Cannon,7159,Saturday,End of Summary Table
2019-07-01,2019,201-Southpark Meadows,7469,Weekday,End of Summary Table
2019-07-01,2019,311-Stassney,7487,Saturday,End of Summary Table
2019-07-01,2019,4-7th Street,7562,Saturday,End of Summary Table
2019-07-01,2019,325-Metric/Rundberg,7827,Sunday,End of Summary Table
2019-07-01,2019,322-Chicon/Cherrywood,8278,Weekday,End of Summary Table
2019-07-01,2019,3-Burnet/Manchaca,8322,Sunday,End of Summary Table
2019-07-01,2019,663-Lake Austin/UT,8797,Weekday,End of Summary Table
2019-07-01,2019,1-North Lamar/South Congress,8847,Sunday,End of Summary Table
2019-07-01,2019,243-Wells Branch,9241,Weekday,End of Summary Table
2019-07-01,2019,980-North Mopac Express,9477,Weekday,End of Summary Table
2019-07-01,2019,670-Crossing Place,9491,Weekday,End of Summary Table
2019-07-01,2019,228-VA Clinic,9734,Weekday,End of Summary Table
2019-07-01,2019,392-Braker,9863,Weekday,End of Summary Table
2019-07-01,2019,325-Metric/Rundberg,11721,Saturday,End of Summary Table
2019-07-01,2019,323-Anderson,11747,Weekday,End of Summary Table
2019-07-01,2019,5-Woodrow/Lamar,12315,Weekday,End of Summary Table
2019-07-01,2019,3-Burnet/Manchaca,12729,Saturday,End of Summary Table
2019-07-01,2019,7-Duval / Dove Springs,13294,Sunday,End of Summary Table
2019-07-01,2019,803-Burnet/S Lamar,13328,Sunday,End of Summary Table
2019-07-01,2019,451-Plaza Saltillo Shuttle,13862,Weekday,End of Summary Table
2019-07-01,2019,1-North Lamar/South Congress,14047,Saturday,End of Summary Table
2019-07-01,2019,20-Manor Rd/Riverside,14304,Sunday,End of Summary Table
2019-07-01,2019,982-Pavilion Express,14465,Weekday,End of Summary Table
2019-07-01,2019,10-South 1st/Red River,14570,Sunday,End of Summary Table
2019-07-01,2019,335-335 35th/38th,15283,Weekday,End of Summary Table
2019-07-01,2019,6-East 12th,15692,Weekday,End of Summary Table
2019-07-01,2019,661-Far West/UT,16127,Weekday,End of Summary Table
2019-07-01,2019,19-Bull Creek,16312,Weekday,End of Summary Table
2019-07-01,2019,315-Ben White,17803,Weekday,End of Summary Table
2019-07-01,2019,318-Westgate/Slaughter,18623,Weekday,End of Summary Table
2019-07-01,2019,300-Springdale/Oltorf,18921,Sunday,End of Summary Table
2019-07-01,2019,801-N Lamar S Congress,20192,Sunday,End of Summary Table
2019-07-01,2019,7-Duval / Dove Springs,20223,Saturday,End of Summary Table
2019-07-01,2019,803-Burnet/S Lamar,20238,Saturday,End of Summary Table
2019-07-01,2019,30-Barton Creek Sq,20292,Weekday,End of Summary Table
2019-07-01,2019,10-South 1st/Red River,20941,Saturday,End of Summary Table
2019-07-01,2019,20-Manor Rd/Riverside,21717,Saturday,End of Summary Table
2019-07-01,2019,271-Del Valle,23190,Weekday,End of Summary Table
2019-07-01,2019,18-Martin Luther King,23252,Weekday,End of Summary Table
2019-07-01,2019,2-Rosewood,25240,Weekday,End of Summary Table
2019-07-01,2019,300-Springdale/Oltorf,25554,Saturday,End of Summary Table
2019-07-01,2019,310-Parker/Wickersham,26810,Weekday,End of Summary Table
2019-07-01,2019,324-Georgian/Ohlen,30115,Weekday,End of Summary Table
2019-07-01,2019,985-Leander/Lakeline Direct,31588,Weekday,End of Summary Table
2019-07-01,2019,350-Airport Blvd,31618,Weekday,End of Summary Table
2019-07-01,2019,801-N Lamar S Congress,32781,Saturday,End of Summary Table
2019-07-01,2019,17-Cesar Chavez,35607,Weekday,End of Summary Table
2019-07-01,2019,383-Research/Braker,38037,Weekday,End of Summary Table
2019-07-01,2019,333-William Cannon,40641,Weekday,End of Summary Table
2019-07-01,2019,550-Metro Rail Red Line,40924,Weekday,End of Summary Table
2019-07-01,2019,337-Koenig/Colony Park,42687,Weekday,End of Summary Table
2019-07-01,2019,4-7th Street,43588,Weekday,End of Summary Table
2019-07-01,2019,311-Stassney,50106,Weekday,End of Summary Table
2019-07-01,2019,MA-MetroAccess,50984,Weekday,End of Summary Table
2019-07-01,2019,325-Metric/Rundberg,67503,Weekday,End of Summary Table
2019-07-01,2019,3-Burnet/Manchaca,69840,Weekday,End of Summary Table
2019-07-01,2019,1-North Lamar/South Congress,72231,Weekday,End of Summary Table
2019-07-01,2019,7-Duval / Dove Springs,131293,Weekday,End of Summary Table
2019-07-01,2019,10-South 1st/Red River,134167,Weekday,End of Summary Table
2019-07-01,2019,803-Burnet/S Lamar,134220,Weekday,End of Summary Table
2019-07-01,2019,20-Manor Rd/Riverside,136625,Weekday,End of Summary Table
2019-07-01,2019,300-Springdale/Oltorf,144129,Weekday,End of Summary Table
2019-07-01,2019,801-N Lamar S Congress,216714,Weekday,End of Summary Table
2019-06-01,2019,100-MetroAirport,0,Saturday,End of Summary Table
2019-06-01,2019,100-MetroAirport,0,Sunday,End of Summary Table
2019-06-01,2019,100-MetroAirport,0,Weekday,End of Summary Table
2019-06-01,2019,103-Manchaca Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,103-Manchaca Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,105-South 5th Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,105-South 5th Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,110-South Central Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,110-South Central Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,110-South Central Flyer,0,Weekday,End of Summary Table
2019-06-01,2019,111-South Mopac Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,111-South Mopac Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,122-Four Points Limited,0,Saturday,End of Summary Table
2019-06-01,2019,122-Four Points Limited,0,Sunday,End of Summary Table
2019-06-01,2019,122-Four Points Limited,0,Weekday,End of Summary Table
2019-06-01,2019,127-Dove Springs Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,127-Dove Springs Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,127-Dove Springs Flyer,0,Weekday,End of Summary Table
2019-06-01,2019,135-Dell Limited,0,Saturday,End of Summary Table
2019-06-01,2019,135-Dell Limited,0,Sunday,End of Summary Table
2019-06-01,2019,142-Metric Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,142-Metric Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,171-Oak Hill Flyer,0,Saturday,End of Summary Table
2019-06-01,2019,171-Oak Hill Flyer,0,Sunday,End of Summary Table
2019-06-01,2019,21-Exposition/Chicon Clockwise,0,Saturday,End of Summary Table
2019-06-01,2019,21-Exposition/Chicon Clockwise,0,Sunday,End of Summary Table
2019-06-01,2019,21-Exposition/Chicon Clockwise,0,Weekday,End of Summary Table
2019-06-01,2019,214-Northwest Feeder,0,Saturday,End of Summary Table
2019-06-01,2019,214-Northwest Feeder,0,Sunday,End of Summary Table
2019-06-01,2019,217-Montopolis Feeder,0,Saturday,End of Summary Table
2019-06-01,2019,217-Montopolis Feeder,0,Sunday,End of Summary Table
2019-06-01,2019,217-Montopolis Feeder,0,Weekday,End of Summary Table
2019-06-01,2019,22-Exposition/Chicon Counter-clockwise,0,Saturday,End of Summary Table
2019-06-01,2019,22-Exposition/Chicon Counter-clockwise,0,Sunday,End of Summary Table
2019-06-01,2019,22-Exposition/Chicon Counter-clockwise,0,Weekday,End of Summary Table
2019-06-01,2019,228-VA Clinic,0,Sunday,End of Summary Table
2019-06-01,2019,238-Westgate ,0,Saturday,End of Summary Table
2019-06-01,2019,238-Westgate ,0,Sunday,End of Summary Table
2019-06-01,2019,238-Westgate ,0,Weekday,End of Summary Table
2019-06-01,2019,240-Rutland,0,Saturday,End of Summary Table
2019-06-01,2019,240-Rutland,0,Sunday,End of Summary Table
2019-06-01,2019,240-Rutland,0,Weekday,End of Summary Table
2019-06-01,2019,275-North Lamar ,0,Saturday,End of Summary Table
2019-06-01,2019,275-North Lamar ,0,Sunday,End of Summary Table
2019-06-01,2019,275-North Lamar ,0,Weekday,End of Summary Table
2019-06-01,2019,320-St. Johns,0,Saturday,End of Summary Table
2019-06-01,2019,320-St. Johns,0,Sunday,End of Summary Table
2019-06-01,2019,320-St. Johns,0,Weekday,End of Summary Table
2019-06-01,2019,331-Oltorf,0,Saturday,End of Summary Table
2019-06-01,2019,331-Oltorf,0,Sunday,End of Summary Table
2019-06-01,2019,331-Oltorf,0,Weekday,End of Summary Table
2019-06-01,2019,338-Lamar/45th,0,Saturday,End of Summary Table
2019-06-01,2019,338-Lamar/45th,0,Sunday,End of Summary Table
2019-06-01,2019,338-Lamar/45th,0,Weekday,End of Summary Table
2019-06-01,2019,37-Colony Park/Windsor Park,0,Saturday,End of Summary Table
2019-06-01,2019,37-Colony Park/Windsor Park,0,Sunday,End of Summary Table
2019-06-01,2019,37-Colony Park/Windsor Park,0,Weekday,End of Summary Table
2019-06-01,2019,410-E-Bus/West Campus,0,Saturday,End of Summary Table
2019-06-01,2019,410-E-Bus/West Campus,0,Sunday,End of Summary Table
2019-06-01,2019,410-E-Bus/West Campus,0,Weekday,End of Summary Table
2019-06-01,2019,411-E-Bus/Riverside,0,Saturday,End of Summary Table
2019-06-01,2019,411-E-Bus/Riverside,0,Sunday,End of Summary Table
2019-06-01,2019,411-E-Bus/Riverside,0,Weekday,End of Summary Table
2019-06-01,2019,412-E-Bus/Main Campus,0,Saturday,End of Summary Table
2019-06-01,2019,412-E-Bus/Main Campus,0,Sunday,End of Summary Table
2019-06-01,2019,412-E-Bus/Main Campus,0,Weekday,End of Summary Table
2019-06-01,2019,445-New Life Shuttle ,0,Saturday,End of Summary Table
2019-06-01,2019,445-New Life Shuttle ,0,Sunday,End of Summary Table
2019-06-01,2019,445-New Life Shuttle ,0,Weekday,End of Summary Table
2019-06-01,2019,450-Bus Bridge RATP Dev,0,Saturday,End of Summary Table
2019-06-01,2019,450-Bus Bridge RATP Dev,0,Sunday,End of Summary Table
2019-06-01,2019,450-Bus Bridge RATP Dev,0,Weekday,End of Summary Table
2019-06-01,2019,451-Plaza Saltillo Shuttle,0,Saturday,End of Summary Table
2019-06-01,2019,451-Plaza Saltillo Shuttle,0,Sunday,End of Summary Table
2019-06-01,2019,455-Bus Bridge MV,0,Saturday,End of Summary Table
2019-06-01,2019,455-Bus Bridge MV,0,Sunday,End of Summary Table
2019-06-01,2019,455-Bus Bridge MV,0,Weekday,End of Summary Table
2019-06-01,2019,"464-MLK, Jr./Capitol",0,Saturday,End of Summary Table
2019-06-01,2019,"464-MLK, Jr./Capitol",0,Sunday,End of Summary Table
2019-06-01,2019,"464-MLK, Jr./Capitol",0,Weekday,End of Summary Table
2019-06-01,2019,465-MLK/University of Texas,0,Saturday,End of Summary Table
2019-06-01,2019,465-MLK/University of Texas,0,Sunday,End of Summary Table
2019-06-01,2019,466-Kramer/Domain,0,Saturday,End of Summary Table
2019-06-01,2019,466-Kramer/Domain,0,Sunday,End of Summary Table
2019-06-01,2019,470-Manor Flex,0,Saturday,End of Summary Table
2019-06-01,2019,470-Manor Flex,0,Sunday,End of Summary Table
2019-06-01,2019,470-Manor Flex,0,Weekday,End of Summary Table
2019-06-01,2019,481-Night Owl North Lamar,0,Sunday,End of Summary Table
2019-06-01,2019,483-Night Owl Riverside,0,Sunday,End of Summary Table
2019-06-01,2019,484-Night Owl South Lamar,0,Sunday,End of Summary Table
2019-06-01,2019,485-Night Owl Cameron,0,Sunday,End of Summary Table
